"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $4539.33/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xfbaeba407d78ca2a96c382822a227a751a0d3020536d59d6c516adcd6bcd2b12","13721027","1638361366","2021-12-01 12:22:46","0xeaf8a2d105900048563864caa195f8d166f49baf","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.013954632030960522","63.3446798171","4580.57","","","Remove_liquidity_one_coin",""
"0xdd52d34b0720c67adf7dd30eafd5e9a8bef340c6ce97cfcc94dacb5d2cb44402","13721107","1638362322","2021-12-01 12:38:42","0x17c5b3aa7d03f5a5a117b6070f6a3b9c9e927db0","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.015024606060429405","68.201645028289","4580.57","","","Exchange",""
"0x934b15a0f874c20e14c5ab1b7d7eec18c34e6f140debca319879ca7fd5b845a1","13721209","1638363539","2021-12-01 12:58:59","0xccde676f87b7ee08b3820745aa35ebd699a1e917","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.011856894205430274","53.8223555735358","4580.57","","","Exchange",""
"0x603e5e9e8addce951424a26d4a8e88bc3f2aab3330201a0cfd117d57598b8e72","13721242","1638363976","2021-12-01 13:06:16","0xe59c8a83330b158d7fb537a8721946990bb42015","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.016569372517967468","75.2138497519853","4580.57","","","Remove_liquidity_one_coin",""
"0x48c1cc12bc0a8ac96f10d8aaa965db9ac04c1e83caf669bbb335ad3c97c9f19b","13721291","1638364638","2021-12-01 13:17:18","0xd86aee5ee35d578cce58b3d15ed06bcdda0c4df0","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01601477414045295","72.6963446989823","4580.57","","","Exchange",""
"0x7a63a0442bfe8c8792b6fd939f2e47abfb1382a4cca0a8401536aab52ca25476","13721301","1638364753","2021-12-01 13:19:13","0x0d0b3a4fb611d11b044444ed2154cdcd7830d506","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01860059514361692","84.4342395532746","4580.57","","","Add_liquidity",""
"0x2b8db218cdc20c0f249cdb566c8a34b089a033735e8c8ff67183a3a0c793b244","13721343","1638365391","2021-12-01 13:29:51","0x9bcbfe550d32dfdd2d047ca52f497cba1f564b6b","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.015267744067076655","69.3053286760031","4580.57","","","Exchange",""
"0xf98d9fbeb0b853b0f722bae593d8e7baa527a3ef757505a4511d29d61292c844","13721389","1638366035","2021-12-01 13:40:35","0xd371519e9789a5bbd84faf18928c80ab243f48c8","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01284593246877532","58.3119266334859","4580.57","","","Exchange",""
"0x7df7ebe9099aa0fae5f40e5a98909a2da5829f144b27c4e7fa0f12ec4bfbbc0f","13721409","1638366246","2021-12-01 13:44:06","0xd371519e9789a5bbd84faf18928c80ab243f48c8","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.0104937356891391","47.6345292257798","4580.57","","","Exchange",""
"0x79f3b1dd5f2bebaa0054cc6783182558d442ee002bcd71799fb0667822ba9527","13721421","1638366434","2021-12-01 13:47:14","0x83063721fe795a0908b43ac5b245055808f87d23","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01685519013348939","76.5112702286524","4580.57","","","Exchange",""
"0x390c033da140a77ed891b3d87f94417d640918f84752ff7e1d2da8ecb3e6cee8","13721516","1638367664","2021-12-01 14:07:44","0x545c49b129271aff54dc27c89431675f8a29a09f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.028647932","130.04241716556","4580.57","","","Add_liquidity",""
"0x23b7e27a517a25fc2089278e5129fd7459eda2f32eb0ed0fc2b899c98152d598","13721523","1638367756","2021-12-01 14:09:16","0x64cee4d9d5f4f7a231dd53d48c1d19bebd71dbe0","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01750399994312028","79.4564320618042","4580.57","","","Exchange",""
"0xfb8db1ad163312fac784dee5f1949e82149f47f4b42f0e228d588b19d793573a","13721560","1638368261","2021-12-01 14:17:41","0x4a4d0c715d42c9c98b3263621744f2993334622f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01866791977225209","84.7398482597771","4580.57","","","Remove_liquidity_one_coin",""
"0xb8af0dd4f63a9c02710d44e816cf5dff4ce52ddcc496372377aa138e37da6491","13721564","1638368305","2021-12-01 14:18:25","0x755816db1501a6913a06e5221f005b6e73e8f6c1","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01616815879287219","73.3926082532485","4580.57","","","Exchange",""
"0x9689f8cd1f438408c47aff52d71688e5f73ea6cb5ba7a07264c9c1de3c5ce60d","13721678","1638370044","2021-12-01 14:47:24","0x455d7eb74860d0937423b9184f9e8461aa354ebb","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01759591227408688","79.8736524631308","4580.57","","","Exchange",""
"0x30019f2ff4b28ff598db4ad8c63afdb7c769292e9e9adc76265a72e234623875","13721945","1638373726","2021-12-01 15:48:46","0xdc7b9eaf21d4f35732b0fb0db712ab964ed03c82","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.02889097545910714","131.145671630789","4580.57","","","Add_liquidity",""
"0x015987278d6bcea334a330f50561112f3e54d0bc6f6b124e311a5081e6b5807c","13722042","1638375203","2021-12-01 16:13:23","0x600b8a34ec1cfd8b8af78cfc49708419a16ea2e8","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.02239182553194774","101.643885391936","4580.57","","","Remove_liquidity_one_coin",""
"0x17444f7fa71471a45b10b6bc2136d8d1b2d1b503bd804e07d6b93fc3af25e657","13722053","1638375397","2021-12-01 16:16:37","0x3e516cf3c9d4f29fae6c1324c2414dc872fc9c09","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.024117280556026515","109.476295146388","4580.57","","","Exchange",""
"0x34463ffc85a12459b54b03b89d5a875f33f364e0f054d494b78d09798e097aa1","13722166","1638376881","2021-12-01 16:41:21","0xd8106f94777253c15c90a0de9cc49ddd09200aeb","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.018969500456443545","86.1088225069479","4580.57","","","Exchange",""
"0xb2cd583904538cb54e8a916076f189d878f5f9f4b27f300434fe5dbd92b0c2e6","13722346","1638379517","2021-12-01 17:25:17","0x63f9b5681da12027fbdfadd4dd27d08e44170b32","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.027609535099890945","125.328790964988","4580.57","","","Exchange",""
"0xf825d9025f427a9f6cc6bca4ac63174c5c49d799f535a331de8307f2bb7413fb","13722355","1638379723","2021-12-01 17:28:43","0x2e403b969a64bdd1ca18fe10baba4546957bc31e","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.024045168838487544","109.148956263612","4580.57","","","Exchange",""
"0xaa2b3957db0e5d34e134fbd6b54016975865ccdd1747c6b18c5fa4558ae60dd1","13722556","1638382342","2021-12-01 18:12:22","0x8fbf6366c6b162aed3245d38447c58f3f37dd240","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.026804114144326662","121.672719458766","4580.57","","","Exchange",""
"0x7cf7de192aa7b5a3a6eba3ab5311de7aa4c29ca2d6213e04c5ca715874d5ebef","13722710","1638384475","2021-12-01 18:47:55","0x0a602396deddc61e4b5e9d2fc397e1fa25ff3c24","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.024511809382495674","111.267191684244","4580.57","","","Exchange",""
"0xc449e308105b343758a1b0e04a99d000461d1fe02b56f64b7c3dbb71bf0ec5aa","13722802","1638385726","2021-12-01 19:08:46","0xc33abd9621834ca7c6fc9f9cc3c47b9c17b03f9f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.018335962138580514","83.2329830145227","4580.57","","","Remove_liquidity_one_coin",""
"0x5145f4769b8e74c6e59aebfaa956aa75f4e81897c2e25ff05ab6326b562fda54","13722886","1638386728","2021-12-01 19:25:28","0xcdfaa8a287eee91e281769bed88c6ef2b0c97544","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.016361246855598975","74.2690986890261","4580.57","","","Exchange",""
"0xdadd36ffe6fdd300b5516f791a21f5dde34f1440f107dbc91b9e4d05d70a6316","13722948","1638387462","2021-12-01 19:37:42","0x016f782b4f2017bc6ca7e80e4c49f7b26c61c2e2","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.017023490964886365","77.2752432416376","4580.57","","","Exchange",""
"0x398feab71f803c42d9ea43e894f213e0c2fc2cf5db76bba4ecabaa0a0a095929","13722954","1638387547","2021-12-01 19:39:07","0x724a165c92e33d39e4d3066f4a94a4bb1656669d","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.0234883044","106.621164812052","4580.57","","","Add_liquidity",""
"0x5ef75893c99a68c85870232db3bdd68e5cb6ad1c30828d1a6b26d5313f647c18","13722960","1638387615","2021-12-01 19:40:15","0x81671c9329d04ea818bd2c8e00d9ec500b48f55f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.002389098001588","10.8449042315485","4580.57","Error(0)","Out of gas","Add_liquidity",""
"0x6abf1d2616f08b22c3de1a43dd4c1328c01f71a90531d544cacab69042d39a31","13722972","1638387767","2021-12-01 19:42:47","0x81671c9329d04ea818bd2c8e00d9ec500b48f55f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.002637978532125","11.974655090231","4580.57","Error(0)","Out of gas","Add_liquidity",""
